comparison,FEATURE_ID,c1_num_reps,counts_c1_g1_rep1,counts_c1_g2_rep1,counts_c1_both_rep1,counts_c1_g1_rep2,counts_c1_g2_rep2,counts_c1_both_rep2,counts_c1_g1_rep3,counts_c1_g2_rep3,counts_c1_both_rep3,prior_c1_g1,prior_c1_g2,c1_flag_analyze,c2_num_reps,counts_c2_g1_rep1,counts_c2_g2_rep1,counts_c2_both_rep1,counts_c2_g1_rep2,counts_c2_g2_rep2,counts_c2_both_rep2,counts_c2_g1_rep3,counts_c2_g2_rep3,counts_c2_both_rep3,prior_c2_g1,prior_c2_g2,c2_flag_analyze
line,fusion_id,3,68,73,69746,51,82,77187,71,61,83177,0.5,0.8,1,3,38,71,83479,54,75,75770,30,85,73370,0.5,0.8,1
line,fusion_id,3,40,87,45469,44,77,73667,43,86,60482,0.5,0.8,1,3,47,79,67067,36,63,86810,56,91,70471,0.5,0.8,1
line,fusion_id,3,46,74,73759,60,69,83167,43,89,70763,0.5,0.8,1,3,53,91,75971,60,82,71939,59,103,64376,0.5,0.8,1
line,fusion_id,3,48,81,82477,42,102,57116,38,101,50107,0.5,0.8,1,3,48,60,72134,34,91,56927,47,71,68711,0.5,0.8,1
line,fusion_id,3,57,81,63416,36,103,70704,79,75,80348,0.5,0.8,1,3,44,77,61960,53,76,97865,52,111,68864,0.5,0.8,1
line,fusion_id,3,47,91,71336,48,94,73965,75,76,62629,0.5,0.8,1,3,36,76,45728,48,78,61007,36,88,73052,0.5,0.8,1
line,fusion_id,3,32,78,64724,45,95,60775,41,53,84008,0.5,0.8,1,3,52,112,59107,49,107,82997,45,81,64515,0.5,0.8,1
line,fusion_id,3,64,95,74475,53,84,62592,29,76,56959,0.5,0.8,1,3,60,120,66832,49,98,57876,56,73,86448,0.5,0.8,1
line,fusion_id,3,31,62,77238,56,69,65066,59,95,75927,0.5,0.8,1,3,48,117,67786,53,83,65003,62,96,73141,0.5,0.8,1
line,fusion_id,3,50,82,62283,68,55,68564,47,101,91615,0.5,0.8,1,3,42,66,63262,51,101,50626,31,68,73533,0.5,0.8,1
line,fusion_id,3,57,76,76827,57,90,63633,49,81,76818,0.5,0.8,1,3,83,71,79495,46,70,76812,45,79,73413,0.5,0.8,1
line,fusion_id,3,49,98,76723,67,62,65505,64,81,67297,0.5,0.8,1,3,63,60,72313,39,82,73102,47,96,78522,0.5,0.8,1
line,fusion_id,3,40,90,82644,38,94,62891,45,84,52607,0.5,0.8,1,3,67,66,52229,64,48,68636,54,69,61580,0.5,0.8,1
line,fusion_id,3,75,82,82135,56,98,81851,57,93,64959,0.5,0.8,1,3,67,42,89558,68,102,51527,48,63,90305,0.5,0.8,1
line,fusion_id,3,49,78,70881,57,74,68432,57,103,70990,0.5,0.8,1,3,59,86,57761,45,98,85391,49,71,62398,0.5,0.8,1
line,fusion_id,3,36,74,78493,52,63,79652,36,94,74002,0.5,0.8,1,3,31,57,67785,44,78,74979,50,52,67881,0.5,0.8,1
line,fusion_id,3,48,80,57487,52,89,62351,61,68,76082,0.5,0.8,1,3,44,64,67952,68,79,64349,50,92,77758,0.5,0.8,1
line,fusion_id,3,61,91,68595,56,82,61409,58,59,80341,0.5,0.8,1,3,40,76,69327,53,85,66861,24,90,75108,0.5,0.8,1
line,fusion_id,3,55,63,65291,36,94,64989,70,52,58107,0.5,0.8,1,3,57,92,50996,44,93,68173,23,80,66123,0.5,0.8,1
line,fusion_id,3,43,59,73316,54,71,66434,43,99,59996,0.5,0.8,1,3,55,55,59475,53,82,79438,58,81,65378,0.5,0.8,1
line,fusion_id,3,33,81,66891,55,101,52552,55,84,76481,0.5,0.8,1,3,47,99,75310,53,93,61649,52,93,76741,0.5,0.8,1
line,fusion_id,3,35,72,65180,47,99,62352,60,79,58345,0.5,0.8,1,3,38,77,65993,62,93,73321,47,79,79447,0.5,0.8,1
line,fusion_id,3,52,82,57245,50,90,72678,31,61,61389,0.5,0.8,1,3,49,104,62974,61,83,89683,68,85,75442,0.5,0.8,1
line,fusion_id,3,68,72,66950,38,87,58373,46,67,84079,0.5,0.8,1,3,39,96,53631,40,86,66942,55,123,66563,0.5,0.8,1
line,fusion_id,3,40,58,73891,42,76,56601,45,96,70710,0.5,0.8,1,3,32,95,84980,36,74,54158,56,60,70850,0.5,0.8,1
line,fusion_id,3,55,88,62130,55,85,88095,39,64,78077,0.5,0.8,1,3,62,70,64991,45,97,59581,62,78,65853,0.5,0.8,1
line,fusion_id,3,34,63,72740,50,85,57258,28,60,60501,0.5,0.8,1,3,34,77,70303,36,56,68403,38,84,63945,0.5,0.8,1
line,fusion_id,3,50,82,66346,56,59,78505,44,64,66484,0.5,0.8,1,3,44,92,64810,59,67,76242,49,54,100231,0.5,0.8,1
line,fusion_id,3,45,90,73173,51,87,68785,52,47,78550,0.5,0.8,1,3,37,120,67368,49,59,67853,38,74,78230,0.5,0.8,1
line,fusion_id,3,56,80,68902,66,90,60209,67,77,77540,0.5,0.8,1,3,30,88,59254,60,85,63890,65,73,64695,0.5,0.8,1
line,fusion_id,3,40,69,81604,52,65,61203,46,82,68852,0.5,0.8,1,3,40,70,60494,55,84,57013,63,86,64498,0.5,0.8,1
line,fusion_id,3,54,70,62808,45,81,68919,33,71,65834,0.5,0.8,1,3,44,75,71259,63,73,70308,37,66,74076,0.5,0.8,1
line,fusion_id,3,38,88,79949,60,82,58038,37,72,66069,0.5,0.8,1,3,42,76,69644,55,69,65031,54,69,60623,0.5,0.8,1
line,fusion_id,3,39,56,74367,63,64,65497,46,90,61388,0.5,0.8,1,3,65,80,77823,58,77,73679,64,103,82388,0.5,0.8,1
line,fusion_id,3,59,87,61022,52,86,69478,45,62,61649,0.5,0.8,1,3,74,75,46768,36,94,62430,51,68,79115,0.5,0.8,1
line,fusion_id,3,52,64,70529,40,82,72565,41,77,72652,0.5,0.8,1,3,56,65,60882,54,64,51983,45,79,57849,0.5,0.8,1
line,fusion_id,3,54,77,71894,58,65,72546,56,76,74185,0.5,0.8,1,3,52,66,78264,59,86,73065,63,101,57008,0.5,0.8,1
line,fusion_id,3,56,49,58586,50,56,70818,48,105,60387,0.5,0.8,1,3,64,92,85884,58,75,64033,41,90,70774,0.5,0.8,1
line,fusion_id,3,61,62,57211,41,72,75377,54,77,79830,0.5,0.8,1,3,51,73,66047,28,74,75165,43,88,79544,0.5,0.8,1
line,fusion_id,3,48,120,70108,41,83,64170,51,87,78825,0.5,0.8,1,3,56,91,62738,58,69,67061,58,70,52818,0.5,0.8,1
line,fusion_id,3,51,92,61312,55,98,63374,55,99,57839,0.5,0.8,1,3,35,72,65177,54,71,51463,50,73,58521,0.5,0.8,1
line,fusion_id,3,52,112,70641,51,77,61835,38,81,71880,0.5,0.8,1,3,66,95,63760,60,79,83625,63,85,70316,0.5,0.8,1
line,fusion_id,3,47,78,77832,39,80,73336,48,73,88943,0.5,0.8,1,3,42,77,50362,39,82,59345,52,71,65264,0.5,0.8,1
line,fusion_id,3,44,64,62693,43,83,63043,47,53,52630,0.5,0.8,1,3,46,68,92704,60,47,77724,51,73,65059,0.5,0.8,1
line,fusion_id,3,40,81,75834,47,68,70427,61,99,59609,0.5,0.8,1,3,45,69,65101,42,82,72419,53,91,67430,0.5,0.8,1
line,fusion_id,3,63,94,57858,51,85,72315,57,81,74888,0.5,0.8,1,3,75,65,60649,46,56,52665,88,82,68762,0.5,0.8,1
line,fusion_id,3,39,79,81883,48,89,72093,34,70,73327,0.5,0.8,1,3,51,61,82698,59,74,70340,52,68,60131,0.5,0.8,1
line,fusion_id,3,42,71,67714,52,87,75881,35,84,65948,0.5,0.8,1,3,49,93,77576,37,127,73687,61,52,69224,0.5,0.8,1
line,fusion_id,3,39,65,72295,55,51,74845,64,87,81222,0.5,0.8,1,3,50,82,72725,39,80,60710,44,111,56206,0.5,0.8,1
line,fusion_id,3,30,58,56082,55,88,73808,51,78,77811,0.5,0.8,1,3,45,48,80520,51,71,65399,39,72,67430,0.5,0.8,1
line,fusion_id,3,45,98,83454,34,79,63366,45,89,70608,0.5,0.8,1,3,57,62,46985,51,67,78535,69,122,77953,0.5,0.8,1
line,fusion_id,3,47,80,64515,63,70,68242,67,80,76127,0.5,0.8,1,3,46,69,63082,50,54,61212,46,73,73966,0.5,0.8,1
line,fusion_id,3,58,65,74826,48,56,68559,53,64,73099,0.5,0.8,1,3,51,63,82703,54,59,82077,65,74,56608,0.5,0.8,1
line,fusion_id,3,56,77,59450,51,116,87242,45,81,63455,0.5,0.8,1,3,71,88,62663,41,81,69124,58,58,63155,0.5,0.8,1
line,fusion_id,3,57,69,76114,53,56,58436,62,90,63481,0.5,0.8,1,3,47,68,58929,44,96,59649,83,85,60890,0.5,0.8,1
line,fusion_id,3,63,88,78725,55,95,73126,43,75,67794,0.5,0.8,1,3,48,51,76425,42,65,61988,52,70,72420,0.5,0.8,1
line,fusion_id,3,48,77,68987,43,89,69274,50,69,59158,0.5,0.8,1,3,38,74,74364,58,61,108917,44,80,80855,0.5,0.8,1
line,fusion_id,3,37,61,75707,57,75,72962,53,104,79675,0.5,0.8,1,3,54,75,74006,48,95,71837,47,74,68337,0.5,0.8,1
line,fusion_id,3,37,52,78514,44,67,77299,43,90,57540,0.5,0.8,1,3,44,63,79490,57,58,64399,37,79,56089,0.5,0.8,1
line,fusion_id,3,50,86,82595,51,88,72267,49,71,62960,0.5,0.8,1,3,47,105,59347,60,69,62897,53,71,62555,0.5,0.8,1
line,fusion_id,3,47,86,93566,51,89,64942,44,105,68283,0.5,0.8,1,3,54,58,80820,56,104,85691,41,89,62327,0.5,0.8,1
line,fusion_id,3,56,127,64579,44,62,74692,46,88,60787,0.5,0.8,1,3,50,81,57854,63,75,67355,48,116,73747,0.5,0.8,1
line,fusion_id,3,68,85,79027,41,81,77087,36,79,64158,0.5,0.8,1,3,48,98,69932,61,93,69173,39,82,84552,0.5,0.8,1
line,fusion_id,3,33,63,78115,45,74,85006,47,75,65506,0.5,0.8,1,3,51,99,61201,40,97,74170,31,54,78953,0.5,0.8,1
line,fusion_id,3,40,79,73125,52,90,61637,43,60,91529,0.5,0.8,1,3,69,79,70590,41,88,57471,48,58,82082,0.5,0.8,1
line,fusion_id,3,40,97,68875,67,86,77518,51,67,77638,0.5,0.8,1,3,44,92,60688,47,85,73211,54,54,69402,0.5,0.8,1
line,fusion_id,3,70,80,65664,55,85,69240,42,72,54429,0.5,0.8,1,3,47,72,67283,58,69,59217,46,66,61308,0.5,0.8,1
line,fusion_id,3,56,79,85680,57,87,61868,52,89,65599,0.5,0.8,1,3,44,92,79753,49,78,81764,50,59,75150,0.5,0.8,1
line,fusion_id,3,48,88,84559,57,82,76737,45,88,57114,0.5,0.8,1,3,37,68,78529,41,81,57966,45,82,58639,0.5,0.8,1
line,fusion_id,3,49,86,74763,47,113,72714,48,83,66971,0.5,0.8,1,3,56,84,76730,66,92,81941,48,78,70862,0.5,0.8,1
line,fusion_id,3,43,103,77386,39,88,65862,65,63,61837,0.5,0.8,1,3,57,80,66909,52,81,71325,46,65,90327,0.5,0.8,1
line,fusion_id,3,43,69,53163,51,69,81518,59,82,73699,0.5,0.8,1,3,62,66,76859,45,86,79214,52,78,67522,0.5,0.8,1
line,fusion_id,3,54,72,80228,56,88,72999,39,69,70163,0.5,0.8,1,3,37,104,55045,44,92,62235,49,95,66494,0.5,0.8,1
line,fusion_id,3,63,100,81393,49,125,72153,44,76,59693,0.5,0.8,1,3,65,106,74701,53,68,65134,39,83,65868,0.5,0.8,1
line,fusion_id,3,46,59,78160,43,62,77319,55,63,65389,0.5,0.8,1,3,61,85,81647,54,69,86845,54,81,82341,0.5,0.8,1
line,fusion_id,3,49,57,66536,45,76,70511,51,73,70806,0.5,0.8,1,3,49,58,53866,27,63,75440,57,93,74655,0.5,0.8,1
line,fusion_id,3,45,70,60390,41,86,70526,56,81,80220,0.5,0.8,1,3,65,99,57023,41,88,71542,51,77,70036,0.5,0.8,1
line,fusion_id,3,45,109,69288,34,77,70896,61,77,48439,0.5,0.8,1,3,33,68,77367,49,80,58169,55,59,74231,0.5,0.8,1
line,fusion_id,3,54,104,78237,41,68,62352,55,75,80843,0.5,0.8,1,3,36,71,52615,44,84,79113,55,69,89105,0.5,0.8,1
line,fusion_id,3,50,67,74946,41,86,62237,48,71,53280,0.5,0.8,1,3,54,68,74618,55,108,77932,31,70,74509,0.5,0.8,1
line,fusion_id,3,52,80,77687,49,49,73922,58,90,63468,0.5,0.8,1,3,44,58,69341,53,58,87243,57,91,71238,0.5,0.8,1
line,fusion_id,3,41,59,74469,60,94,65780,44,65,82346,0.5,0.8,1,3,73,87,78684,39,69,86477,59,83,70797,0.5,0.8,1
line,fusion_id,3,58,55,96444,52,100,69056,59,79,72777,0.5,0.8,1,3,33,79,49814,55,58,63062,51,110,75123,0.5,0.8,1
line,fusion_id,3,46,89,72890,45,58,68330,57,71,67474,0.5,0.8,1,3,51,82,74859,46,88,73112,39,73,60984,0.5,0.8,1
