comparison,FEATURE_ID,c1_num_reps,counts_c1_g1_rep1,counts_c1_g2_rep1,counts_c1_both_rep1,counts_c1_g1_rep2,counts_c1_g2_rep2,counts_c1_both_rep2,counts_c1_g1_rep3,counts_c1_g2_rep3,counts_c1_both_rep3,prior_c1_g1,prior_c1_g2,c1_flag_analyze,c2_num_reps,counts_c2_g1_rep1,counts_c2_g2_rep1,counts_c2_both_rep1,counts_c2_g1_rep2,counts_c2_g2_rep2,counts_c2_both_rep2,counts_c2_g1_rep3,counts_c2_g2_rep3,counts_c2_both_rep3,prior_c2_g1,prior_c2_g2,c2_flag_analyze
line,fusion_id,3,64,85,56,67,116,34,98,97,43,0.8,0.8,1,3,93,66,47,73,83,37,68,95,36,0.8,0.8,1
line,fusion_id,3,64,118,40,76,67,55,79,74,36,0.8,0.8,1,3,95,88,42,79,68,50,70,68,24,0.8,0.8,1
line,fusion_id,3,64,68,40,78,76,38,84,78,24,0.8,0.8,1,3,62,78,37,77,76,25,60,83,59,0.8,0.8,1
line,fusion_id,3,97,62,43,78,71,42,66,65,40,0.8,0.8,1,3,71,55,41,92,70,44,56,62,28,0.8,0.8,1
line,fusion_id,3,74,103,43,82,78,40,77,74,50,0.8,0.8,1,3,77,74,41,103,75,37,70,84,41,0.8,0.8,1
line,fusion_id,3,60,62,29,90,75,34,88,49,42,0.8,0.8,1,3,86,85,61,73,80,44,70,64,34,0.8,0.8,1
line,fusion_id,3,88,73,42,88,87,43,97,94,42,0.8,0.8,1,3,44,93,45,79,87,24,104,88,45,0.8,0.8,1
line,fusion_id,3,67,68,34,63,66,42,63,76,33,0.8,0.8,1,3,79,91,49,81,85,54,87,64,25,0.8,0.8,1
line,fusion_id,3,64,69,41,75,74,59,65,87,39,0.8,0.8,1,3,52,87,43,92,74,35,109,98,53,0.8,0.8,1
line,fusion_id,3,82,75,30,80,92,49,102,80,38,0.8,0.8,1,3,71,81,58,63,72,48,66,80,37,0.8,0.8,1
line,fusion_id,3,65,72,39,88,71,41,90,95,21,0.8,0.8,1,3,74,85,50,79,79,56,88,77,36,0.8,0.8,1
line,fusion_id,3,75,96,43,61,107,35,74,88,36,0.8,0.8,1,3,60,82,49,58,70,60,89,81,44,0.8,0.8,1
line,fusion_id,3,80,94,44,92,72,43,74,114,37,0.8,0.8,1,3,105,78,49,75,65,43,85,113,43,0.8,0.8,1
line,fusion_id,3,76,59,47,103,55,25,70,70,42,0.8,0.8,1,3,65,82,53,89,84,36,70,76,43,0.8,0.8,1
line,fusion_id,3,76,76,30,78,84,21,79,75,33,0.8,0.8,1,3,109,80,32,59,96,48,102,92,35,0.8,0.8,1
line,fusion_id,3,64,76,37,70,63,25,96,112,41,0.8,0.8,1,3,78,86,47,89,75,31,81,63,51,0.8,0.8,1
line,fusion_id,3,69,73,46,73,81,33,72,84,51,0.8,0.8,1,3,100,69,42,85,59,23,80,73,40,0.8,0.8,1
line,fusion_id,3,69,70,32,94,79,55,86,78,31,0.8,0.8,1,3,93,87,39,101,83,48,92,79,47,0.8,0.8,1
line,fusion_id,3,59,85,37,55,65,32,84,59,45,0.8,0.8,1,3,69,64,28,90,85,31,95,101,40,0.8,0.8,1
line,fusion_id,3,87,100,29,92,102,51,65,65,35,0.8,0.8,1,3,79,98,49,61,75,45,112,100,35,0.8,0.8,1
line,fusion_id,3,80,68,53,100,85,28,68,115,42,0.8,0.8,1,3,85,71,42,72,98,36,55,73,32,0.8,0.8,1
line,fusion_id,3,84,69,37,78,91,39,83,83,60,0.8,0.8,1,3,84,87,44,92,90,51,73,56,43,0.8,0.8,1
line,fusion_id,3,88,60,56,69,76,37,74,87,38,0.8,0.8,1,3,74,74,29,69,99,33,66,78,49,0.8,0.8,1
line,fusion_id,3,83,65,44,101,93,43,71,67,34,0.8,0.8,1,3,82,81,26,103,72,40,103,81,31,0.8,0.8,1
line,fusion_id,3,62,82,38,63,84,42,70,84,38,0.8,0.8,1,3,86,78,37,86,73,37,66,65,32,0.8,0.8,1
line,fusion_id,3,82,67,32,62,73,31,82,59,39,0.8,0.8,1,3,73,78,30,102,91,46,90,70,43,0.8,0.8,1
line,fusion_id,3,80,92,59,77,64,20,76,69,29,0.8,0.8,1,3,94,79,40,78,75,55,86,93,36,0.8,0.8,1
line,fusion_id,3,119,87,41,55,94,43,52,70,40,0.8,0.8,1,3,85,93,32,106,73,44,85,58,36,0.8,0.8,1
line,fusion_id,3,87,61,38,86,83,34,74,77,40,0.8,0.8,1,3,77,94,33,84,94,40,78,72,49,0.8,0.8,1
line,fusion_id,3,109,64,36,97,70,49,82,78,33,0.8,0.8,1,3,88,89,36,65,92,32,56,88,40,0.8,0.8,1
line,fusion_id,3,73,74,43,61,65,38,76,81,37,0.8,0.8,1,3,64,69,41,70,73,43,56,72,33,0.8,0.8,1
line,fusion_id,3,79,70,34,85,112,32,108,91,31,0.8,0.8,1,3,77,80,38,77,125,52,80,80,49,0.8,0.8,1
line,fusion_id,3,93,63,43,108,88,57,88,76,35,0.8,0.8,1,3,58,82,30,58,104,23,96,59,40,0.8,0.8,1
line,fusion_id,3,93,58,33,79,65,28,104,74,58,0.8,0.8,1,3,54,69,48,66,79,38,116,80,49,0.8,0.8,1
line,fusion_id,3,75,96,51,58,67,37,84,76,40,0.8,0.8,1,3,99,79,34,75,82,38,92,105,41,0.8,0.8,1
line,fusion_id,3,110,74,36,98,85,28,80,99,29,0.8,0.8,1,3,75,70,38,72,78,36,68,64,36,0.8,0.8,1
line,fusion_id,3,75,57,51,88,63,31,109,80,38,0.8,0.8,1,3,62,102,46,111,68,34,91,68,30,0.8,0.8,1
line,fusion_id,3,61,90,52,72,92,30,82,105,55,0.8,0.8,1,3,64,86,33,80,76,37,86,76,49,0.8,0.8,1
line,fusion_id,3,59,82,31,70,73,42,68,76,30,0.8,0.8,1,3,92,95,41,86,59,35,69,84,35,0.8,0.8,1
line,fusion_id,3,74,69,37,82,76,38,67,84,37,0.8,0.8,1,3,68,81,47,66,89,36,77,134,41,0.8,0.8,1
line,fusion_id,3,87,76,31,72,118,30,62,94,56,0.8,0.8,1,3,88,81,40,96,99,37,88,69,27,0.8,0.8,1
line,fusion_id,3,90,91,41,103,74,36,82,75,48,0.8,0.8,1,3,59,100,29,65,90,50,69,87,43,0.8,0.8,1
line,fusion_id,3,55,62,36,69,77,41,108,118,33,0.8,0.8,1,3,101,92,37,82,54,44,109,63,44,0.8,0.8,1
line,fusion_id,3,85,86,44,87,71,51,70,75,38,0.8,0.8,1,3,78,56,48,60,99,43,72,53,38,0.8,0.8,1
line,fusion_id,3,78,110,37,87,86,48,63,65,36,0.8,0.8,1,3,59,73,42,64,69,41,83,67,39,0.8,0.8,1
line,fusion_id,3,65,84,36,66,64,34,67,52,44,0.8,0.8,1,3,102,78,43,71,83,25,70,67,21,0.8,0.8,1
line,fusion_id,3,88,85,34,68,110,48,82,105,25,0.8,0.8,1,3,75,74,28,77,74,43,84,91,45,0.8,0.8,1
line,fusion_id,3,72,62,49,74,74,38,95,85,36,0.8,0.8,1,3,76,72,32,91,97,47,78,85,50,0.8,0.8,1
line,fusion_id,3,74,92,32,78,59,22,85,84,39,0.8,0.8,1,3,81,101,50,55,98,50,65,76,54,0.8,0.8,1
line,fusion_id,3,71,51,42,80,69,45,73,101,33,0.8,0.8,1,3,84,78,34,96,103,34,69,100,38,0.8,0.8,1
line,fusion_id,3,83,62,41,96,66,42,79,54,33,0.8,0.8,1,3,67,65,39,79,80,46,97,118,36,0.8,0.8,1
line,fusion_id,3,110,77,43,89,83,42,77,59,27,0.8,0.8,1,3,74,74,55,132,81,49,72,59,47,0.8,0.8,1
line,fusion_id,3,87,90,52,81,99,51,78,92,29,0.8,0.8,1,3,78,77,27,74,74,44,57,80,52,0.8,0.8,1
line,fusion_id,3,88,82,47,68,66,43,87,81,35,0.8,0.8,1,3,66,82,44,64,69,24,67,81,44,0.8,0.8,1
line,fusion_id,3,79,64,25,89,76,41,76,96,46,0.8,0.8,1,3,69,84,39,75,79,26,70,89,58,0.8,0.8,1
line,fusion_id,3,64,78,32,61,73,39,84,105,38,0.8,0.8,1,3,59,79,35,70,75,39,58,55,38,0.8,0.8,1
line,fusion_id,3,77,71,42,82,49,41,73,68,37,0.8,0.8,1,3,111,83,72,81,75,46,68,81,47,0.8,0.8,1
line,fusion_id,3,71,70,46,77,101,39,71,89,30,0.8,0.8,1,3,106,79,38,81,69,44,78,90,45,0.8,0.8,1
line,fusion_id,3,68,84,34,70,84,44,94,84,32,0.8,0.8,1,3,65,74,37,77,79,33,89,61,49,0.8,0.8,1
line,fusion_id,3,61,89,33,77,91,38,79,112,28,0.8,0.8,1,3,90,99,39,94,82,32,102,87,36,0.8,0.8,1
line,fusion_id,3,82,81,30,85,58,52,56,67,49,0.8,0.8,1,3,101,67,49,90,89,44,85,89,42,0.8,0.8,1
line,fusion_id,3,91,105,44,104,110,43,72,99,22,0.8,0.8,1,3,97,56,49,97,93,36,83,76,40,0.8,0.8,1
line,fusion_id,3,82,82,40,81,60,36,87,74,35,0.8,0.8,1,3,65,70,40,93,83,38,91,73,41,0.8,0.8,1
line,fusion_id,3,65,90,33,83,82,41,63,85,41,0.8,0.8,1,3,70,96,39,79,55,40,81,68,29,0.8,0.8,1
line,fusion_id,3,88,82,39,75,82,39,89,77,54,0.8,0.8,1,3,80,88,39,71,64,35,69,71,47,0.8,0.8,1
line,fusion_id,3,85,95,52,68,70,56,116,89,31,0.8,0.8,1,3,88,76,38,68,74,58,90,57,30,0.8,0.8,1
line,fusion_id,3,86,60,37,79,90,44,74,71,33,0.8,0.8,1,3,71,70,46,72,66,34,99,106,42,0.8,0.8,1
line,fusion_id,3,72,64,35,77,77,40,69,75,58,0.8,0.8,1,3,109,79,52,97,74,51,111,77,42,0.8,0.8,1
line,fusion_id,3,60,82,36,79,69,36,72,69,35,0.8,0.8,1,3,76,87,42,64,79,34,60,109,52,0.8,0.8,1
line,fusion_id,3,85,85,42,65,85,45,64,87,30,0.8,0.8,1,3,99,76,33,124,80,39,80,85,46,0.8,0.8,1
line,fusion_id,3,69,97,51,78,77,38,49,99,42,0.8,0.8,1,3,94,89,33,88,81,29,73,94,37,0.8,0.8,1
line,fusion_id,3,91,76,35,79,102,37,65,83,36,0.8,0.8,1,3,88,77,36,83,101,55,78,93,42,0.8,0.8,1
line,fusion_id,3,84,67,42,69,80,39,93,54,36,0.8,0.8,1,3,69,130,42,78,58,61,69,64,46,0.8,0.8,1
line,fusion_id,3,77,101,65,80,73,34,80,59,35,0.8,0.8,1,3,69,84,34,79,92,27,92,83,32,0.8,0.8,1
line,fusion_id,3,92,72,46,73,89,32,107,45,44,0.8,0.8,1,3,83,115,35,103,88,22,75,51,32,0.8,0.8,1
line,fusion_id,3,92,73,45,68,61,35,78,100,33,0.8,0.8,1,3,76,67,39,64,89,39,74,76,37,0.8,0.8,1
line,fusion_id,3,80,74,41,74,86,34,75,97,70,0.8,0.8,1,3,72,91,40,67,66,39,67,89,34,0.8,0.8,1
line,fusion_id,3,94,84,34,78,73,41,107,75,45,0.8,0.8,1,3,85,103,23,84,88,44,63,115,42,0.8,0.8,1
line,fusion_id,3,84,86,41,68,78,36,95,76,41,0.8,0.8,1,3,73,95,40,90,87,36,72,60,34,0.8,0.8,1
line,fusion_id,3,67,55,53,78,92,52,79,62,32,0.8,0.8,1,3,75,72,37,79,88,51,71,101,50,0.8,0.8,1
line,fusion_id,3,59,90,35,61,86,49,66,76,36,0.8,0.8,1,3,113,78,42,58,92,33,85,66,39,0.8,0.8,1
line,fusion_id,3,91,75,38,83,104,35,71,85,38,0.8,0.8,1,3,81,78,25,70,88,41,81,107,46,0.8,0.8,1
line,fusion_id,3,72,77,30,62,81,51,96,81,41,0.8,0.8,1,3,55,74,46,69,71,50,76,88,46,0.8,0.8,1
line,fusion_id,3,50,73,44,85,116,43,63,86,42,0.8,0.8,1,3,79,82,32,82,98,34,102,85,44,0.8,0.8,1
line,fusion_id,3,100,90,33,66,68,48,78,74,40,0.8,0.8,1,3,101,55,25,88,78,36,66,90,48,0.8,0.8,1
line,fusion_id,3,64,73,33,113,72,45,86,53,33,0.8,0.8,1,3,78,79,38,61,69,47,85,65,35,0.8,0.8,1
line,fusion_id,3,91,91,35,77,73,45,69,53,62,0.8,0.8,1,3,83,45,36,85,73,39,95,113,48,0.8,0.8,1
line,fusion_id,3,81,82,48,76,64,47,72,73,50,0.8,0.8,1,3,74,83,42,57,108,29,79,107,27,0.8,0.8,1
line,fusion_id,3,80,67,31,116,81,39,65,67,42,0.8,0.8,1,3,103,100,32,87,100,37,107,74,41,0.8,0.8,1
line,fusion_id,3,71,91,43,72,81,47,72,71,41,0.8,0.8,1,3,86,84,36,76,53,46,75,87,26,0.8,0.8,1
line,fusion_id,3,76,91,50,92,72,46,67,64,48,0.8,0.8,1,3,110,108,38,55,65,40,103,79,32,0.8,0.8,1
line,fusion_id,3,79,84,40,81,103,32,71,56,44,0.8,0.8,1,3,74,96,36,63,78,34,95,99,47,0.8,0.8,1
line,fusion_id,3,73,99,44,96,91,56,84,77,42,0.8,0.8,1,3,100,81,35,72,80,52,91,88,44,0.8,0.8,1
line,fusion_id,3,61,93,35,66,55,47,61,82,54,0.8,0.8,1,3,95,81,55,78,103,37,72,64,33,0.8,0.8,1
line,fusion_id,3,54,94,53,105,57,45,65,91,33,0.8,0.8,1,3,83,80,30,59,112,44,82,64,27,0.8,0.8,1
line,fusion_id,3,58,76,45,78,78,59,78,80,33,0.8,0.8,1,3,80,89,32,81,46,37,83,86,27,0.8,0.8,1
line,fusion_id,3,91,85,43,83,66,48,81,82,47,0.8,0.8,1,3,85,87,45,81,73,54,119,91,36,0.8,0.8,1
line,fusion_id,3,64,65,42,77,58,30,93,86,38,0.8,0.8,1,3,81,84,39,63,53,29,67,88,44,0.8,0.8,1
line,fusion_id,3,75,107,35,54,61,41,76,68,53,0.8,0.8,1,3,95,88,33,94,95,42,75,83,44,0.8,0.8,1
line,fusion_id,3,93,114,49,58,91,45,70,68,44,0.8,0.8,1,3,103,60,34,60,80,37,69,74,38,0.8,0.8,1
line,fusion_id,3,92,98,35,102,74,31,85,71,21,0.8,0.8,1,3,75,83,38,69,74,31,64,64,55,0.8,0.8,1
line,fusion_id,3,59,71,35,88,85,40,69,71,49,0.8,0.8,1,3,89,92,35,79,89,35,90,96,34,0.8,0.8,1
line,fusion_id,3,67,73,30,66,82,36,57,47,44,0.8,0.8,1,3,59,73,39,88,87,42,95,68,53,0.8,0.8,1
line,fusion_id,3,77,83,56,76,57,31,67,77,43,0.8,0.8,1,3,84,103,49,78,73,44,86,90,34,0.8,0.8,1
line,fusion_id,3,63,64,43,81,85,50,71,103,42,0.8,0.8,1,3,78,59,26,85,79,43,94,82,28,0.8,0.8,1
line,fusion_id,3,89,88,61,89,79,31,71,86,33,0.8,0.8,1,3,73,95,39,100,92,27,63,73,36,0.8,0.8,1
line,fusion_id,3,70,63,26,65,80,53,56,94,36,0.8,0.8,1,3,84,83,33,81,79,40,77,85,23,0.8,0.8,1
line,fusion_id,3,95,70,42,68,99,50,87,68,43,0.8,0.8,1,3,84,68,46,84,77,47,92,77,33,0.8,0.8,1
line,fusion_id,3,87,80,63,85,73,26,80,73,39,0.8,0.8,1,3,70,64,29,98,74,38,92,72,41,0.8,0.8,1
line,fusion_id,3,93,97,38,93,70,38,77,78,39,0.8,0.8,1,3,92,73,29,85,85,47,117,81,44,0.8,0.8,1
line,fusion_id,3,72,80,26,70,73,44,74,86,49,0.8,0.8,1,3,97,77,60,73,88,37,60,69,44,0.8,0.8,1
line,fusion_id,3,74,96,37,75,79,57,74,92,34,0.8,0.8,1,3,82,76,34,76,78,36,112,78,52,0.8,0.8,1
line,fusion_id,3,68,97,44,95,90,23,72,63,30,0.8,0.8,1,3,75,79,41,69,80,41,108,50,42,0.8,0.8,1
line,fusion_id,3,53,51,39,46,77,36,60,78,39,0.8,0.8,1,3,97,72,44,103,89,35,68,98,51,0.8,0.8,1
line,fusion_id,3,60,76,27,77,75,53,62,101,40,0.8,0.8,1,3,65,95,42,69,62,26,65,83,58,0.8,0.8,1
line,fusion_id,3,94,80,36,81,102,27,64,87,35,0.8,0.8,1,3,77,72,47,87,99,38,75,46,29,0.8,0.8,1
line,fusion_id,3,62,54,37,78,61,30,111,68,49,0.8,0.8,1,3,80,86,50,95,85,26,64,94,27,0.8,0.8,1
line,fusion_id,3,75,85,40,71,76,35,117,78,50,0.8,0.8,1,3,70,79,39,86,90,39,64,73,38,0.8,0.8,1
line,fusion_id,3,68,57,40,70,72,54,69,75,29,0.8,0.8,1,3,65,87,43,76,47,44,91,77,42,0.8,0.8,1
line,fusion_id,3,86,60,47,75,67,54,95,79,35,0.8,0.8,1,3,89,120,46,76,58,47,91,81,34,0.8,0.8,1
line,fusion_id,3,61,70,52,104,108,30,73,91,33,0.8,0.8,1,3,80,60,46,68,61,35,87,90,30,0.8,0.8,1
line,fusion_id,3,85,62,42,63,100,52,59,82,28,0.8,0.8,1,3,83,91,35,52,114,61,75,70,33,0.8,0.8,1
line,fusion_id,3,56,94,40,65,86,40,52,87,40,0.8,0.8,1,3,86,88,43,71,86,37,71,79,49,0.8,0.8,1
line,fusion_id,3,79,71,57,64,76,38,75,76,36,0.8,0.8,1,3,84,101,38,91,96,30,80,73,43,0.8,0.8,1
line,fusion_id,3,79,78,44,91,67,40,60,60,38,0.8,0.8,1,3,76,69,40,67,93,48,63,87,28,0.8,0.8,1
line,fusion_id,3,83,100,29,79,87,46,58,78,46,0.8,0.8,1,3,87,65,39,64,90,37,70,62,51,0.8,0.8,1
line,fusion_id,3,81,78,38,77,91,42,87,56,29,0.8,0.8,1,3,95,66,33,99,77,45,73,72,32,0.8,0.8,1
line,fusion_id,3,69,74,28,99,89,24,95,84,32,0.8,0.8,1,3,73,96,46,59,62,43,92,66,45,0.8,0.8,1
line,fusion_id,3,66,63,45,65,70,40,81,62,54,0.8,0.8,1,3,76,94,42,87,87,37,90,71,52,0.8,0.8,1
line,fusion_id,3,91,95,34,85,66,45,75,77,27,0.8,0.8,1,3,80,73,41,76,99,33,98,107,26,0.8,0.8,1
line,fusion_id,3,100,97,43,79,78,30,96,77,43,0.8,0.8,1,3,80,101,47,80,63,32,79,96,38,0.8,0.8,1
line,fusion_id,3,73,67,32,70,88,37,66,85,37,0.8,0.8,1,3,63,66,41,79,84,49,67,57,34,0.8,0.8,1
line,fusion_id,3,74,77,47,77,46,40,75,87,33,0.8,0.8,1,3,57,93,36,97,72,34,77,84,35,0.8,0.8,1
line,fusion_id,3,88,79,35,105,87,32,56,67,21,0.8,0.8,1,3,85,63,29,93,82,35,79,66,53,0.8,0.8,1
line,fusion_id,3,60,61,46,74,71,32,78,79,29,0.8,0.8,1,3,79,78,38,66,85,56,63,67,48,0.8,0.8,1
line,fusion_id,3,85,63,36,90,75,53,70,61,52,0.8,0.8,1,3,102,66,36,93,99,46,84,58,43,0.8,0.8,1
line,fusion_id,3,76,96,49,65,85,39,84,84,45,0.8,0.8,1,3,52,98,32,110,57,38,103,84,44,0.8,0.8,1
line,fusion_id,3,83,72,50,64,84,44,81,84,36,0.8,0.8,1,3,68,103,41,63,71,45,83,67,47,0.8,0.8,1
line,fusion_id,3,83,90,45,74,100,32,69,78,26,0.8,0.8,1,3,104,69,51,121,84,45,67,98,40,0.8,0.8,1
line,fusion_id,3,79,89,33,61,99,30,94,75,34,0.8,0.8,1,3,71,75,27,92,98,23,65,83,40,0.8,0.8,1
line,fusion_id,3,74,87,30,88,86,35,71,85,32,0.8,0.8,1,3,82,75,38,76,51,34,82,80,39,0.8,0.8,1
line,fusion_id,3,92,81,40,63,57,49,97,79,42,0.8,0.8,1,3,82,62,36,88,83,44,86,103,41,0.8,0.8,1
line,fusion_id,3,72,80,41,75,84,55,60,58,49,0.8,0.8,1,3,82,102,44,87,91,45,92,74,55,0.8,0.8,1
line,fusion_id,3,98,60,28,102,62,44,65,60,37,0.8,0.8,1,3,83,61,46,97,88,50,76,73,34,0.8,0.8,1
line,fusion_id,3,64,51,41,92,88,20,81,83,45,0.8,0.8,1,3,91,66,36,69,98,36,75,80,47,0.8,0.8,1
line,fusion_id,3,88,42,34,96,81,54,63,51,51,0.8,0.8,1,3,82,110,47,68,73,38,100,73,23,0.8,0.8,1
line,fusion_id,3,55,66,36,62,81,40,69,90,41,0.8,0.8,1,3,83,83,38,66,79,37,98,91,66,0.8,0.8,1
line,fusion_id,3,77,80,28,72,84,29,80,99,44,0.8,0.8,1,3,71,73,49,80,106,39,102,104,44,0.8,0.8,1
line,fusion_id,3,59,59,54,95,64,40,65,59,40,0.8,0.8,1,3,64,63,27,66,54,43,78,74,44,0.8,0.8,1
line,fusion_id,3,56,94,27,76,74,31,76,109,43,0.8,0.8,1,3,108,93,29,80,82,31,90,81,34,0.8,0.8,1
line,fusion_id,3,60,64,32,79,76,47,77,83,40,0.8,0.8,1,3,79,75,55,74,106,29,76,90,48,0.8,0.8,1
line,fusion_id,3,65,81,46,66,84,54,92,75,53,0.8,0.8,1,3,69,72,43,81,92,43,72,70,42,0.8,0.8,1
line,fusion_id,3,84,80,44,122,61,35,83,73,24,0.8,0.8,1,3,70,92,35,71,62,46,66,80,29,0.8,0.8,1
line,fusion_id,3,95,103,49,75,86,49,111,66,41,0.8,0.8,1,3,81,60,36,68,65,36,72,78,38,0.8,0.8,1
line,fusion_id,3,64,68,32,76,98,40,57,89,39,0.8,0.8,1,3,84,63,62,72,100,44,84,82,37,0.8,0.8,1
line,fusion_id,3,85,71,31,85,89,47,69,72,45,0.8,0.8,1,3,83,57,32,34,108,34,105,67,34,0.8,0.8,1
line,fusion_id,3,83,97,35,62,97,42,66,61,41,0.8,0.8,1,3,72,97,36,73,78,39,96,68,27,0.8,0.8,1
line,fusion_id,3,76,83,26,102,74,44,97,79,44,0.8,0.8,1,3,80,75,34,82,93,58,83,88,45,0.8,0.8,1
line,fusion_id,3,77,87,39,67,84,25,80,82,37,0.8,0.8,1,3,75,95,39,80,82,44,79,63,31,0.8,0.8,1
line,fusion_id,3,82,75,47,60,61,27,84,81,35,0.8,0.8,1,3,82,77,32,79,98,51,71,101,34,0.8,0.8,1
line,fusion_id,3,62,75,30,88,73,40,75,65,23,0.8,0.8,1,3,69,80,26,72,62,26,90,58,37,0.8,0.8,1
line,fusion_id,3,89,106,43,80,87,36,88,63,42,0.8,0.8,1,3,106,72,58,90,90,29,90,100,38,0.8,0.8,1
line,fusion_id,3,87,95,44,55,105,47,84,80,36,0.8,0.8,1,3,98,68,40,77,73,41,86,92,38,0.8,0.8,1
line,fusion_id,3,86,90,39,81,75,21,74,81,39,0.8,0.8,1,3,75,64,64,94,74,44,57,82,48,0.8,0.8,1
line,fusion_id,3,79,72,31,86,96,51,65,67,48,0.8,0.8,1,3,54,73,28,82,70,39,84,81,39,0.8,0.8,1
line,fusion_id,3,65,78,37,80,59,42,67,84,49,0.8,0.8,1,3,55,85,42,109,77,46,69,64,37,0.8,0.8,1
line,fusion_id,3,67,56,51,75,84,39,97,84,49,0.8,0.8,1,3,100,63,37,74,79,46,94,79,39,0.8,0.8,1
line,fusion_id,3,82,88,40,91,53,39,56,73,35,0.8,0.8,1,3,73,82,42,92,66,49,57,86,32,0.8,0.8,1
line,fusion_id,3,51,106,44,82,82,32,76,83,40,0.8,0.8,1,3,64,71,34,94,76,53,74,74,32,0.8,0.8,1
line,fusion_id,3,77,88,45,79,101,32,84,62,25,0.8,0.8,1,3,65,76,58,85,87,59,71,73,40,0.8,0.8,1
line,fusion_id,3,86,97,38,85,81,30,70,58,42,0.8,0.8,1,3,105,88,60,103,66,27,66,54,34,0.8,0.8,1
line,fusion_id,3,79,91,48,66,78,32,80,74,29,0.8,0.8,1,3,63,76,32,86,89,44,100,81,53,0.8,0.8,1
