comparison,FEATURE_ID,c1_num_reps,counts_c1_g1_rep1,counts_c1_g2_rep1,counts_c1_both_rep1,counts_c1_g1_rep2,counts_c1_g2_rep2,counts_c1_both_rep2,counts_c1_g1_rep3,counts_c1_g2_rep3,counts_c1_both_rep3,prior_c1_g1,prior_c1_g2,c1_flag_analyze,c2_num_reps,counts_c2_g1_rep1,counts_c2_g2_rep1,counts_c2_both_rep1,counts_c2_g1_rep2,counts_c2_g2_rep2,counts_c2_both_rep2,counts_c2_g1_rep3,counts_c2_g2_rep3,counts_c2_both_rep3,prior_c2_g1,prior_c2_g2,c2_flag_analyze
line,fusion_id,3,97,95,37291,72,78,32754,65,76,45546,0.8,0.8,1,3,56,82,33344,101,89,47687,80,112,32508,0.8,0.8,1
line,fusion_id,3,68,77,31117,80,81,40457,110,61,36673,0.8,0.8,1,3,81,73,41526,84,77,46087,96,68,44239,0.8,0.8,1
line,fusion_id,3,77,74,42626,98,63,51677,72,70,44863,0.8,0.8,1,3,58,77,38782,80,72,39118,72,75,41636,0.8,0.8,1
line,fusion_id,3,83,85,31545,97,91,40199,85,47,43299,0.8,0.8,1,3,104,70,42238,69,67,40789,73,77,39836,0.8,0.8,1
line,fusion_id,3,109,68,36877,79,74,36167,82,78,40551,0.8,0.8,1,3,66,95,40095,82,84,39860,67,110,32404,0.8,0.8,1
line,fusion_id,3,62,67,42619,71,70,39474,85,77,33892,0.8,0.8,1,3,73,58,39658,80,65,48479,74,74,44814,0.8,0.8,1
line,fusion_id,3,65,119,45993,77,66,36348,61,81,52507,0.8,0.8,1,3,87,81,46483,66,82,42701,77,73,39160,0.8,0.8,1
line,fusion_id,3,78,79,43353,82,98,36366,78,64,36628,0.8,0.8,1,3,80,71,39601,100,61,35032,61,108,41806,0.8,0.8,1
line,fusion_id,3,104,94,39253,87,81,30296,78,94,37496,0.8,0.8,1,3,75,61,42465,67,74,43118,76,93,40410,0.8,0.8,1
line,fusion_id,3,72,70,51240,72,79,34055,73,77,35141,0.8,0.8,1,3,88,92,39634,86,114,47966,56,93,38500,0.8,0.8,1
line,fusion_id,3,89,64,35878,70,58,39843,63,108,37788,0.8,0.8,1,3,62,57,43722,78,77,37820,67,61,43974,0.8,0.8,1
line,fusion_id,3,79,85,36982,87,97,34262,89,63,52393,0.8,0.8,1,3,116,64,36859,67,77,40747,75,88,32391,0.8,0.8,1
line,fusion_id,3,70,93,44300,69,98,40809,63,84,36732,0.8,0.8,1,3,65,88,42062,75,77,30722,89,82,40016,0.8,0.8,1
line,fusion_id,3,80,57,45556,87,110,43981,101,89,34868,0.8,0.8,1,3,77,73,33973,89,79,39475,66,100,36363,0.8,0.8,1
line,fusion_id,3,67,79,37803,73,75,38491,66,79,39104,0.8,0.8,1,3,72,80,39222,65,67,40925,108,81,38497,0.8,0.8,1
line,fusion_id,3,59,81,48381,56,62,47707,77,64,44011,0.8,0.8,1,3,83,93,39470,66,90,41813,58,69,42325,0.8,0.8,1
line,fusion_id,3,75,113,43307,66,74,45733,72,74,36090,0.8,0.8,1,3,76,65,37789,95,84,53271,89,57,50850,0.8,0.8,1
line,fusion_id,3,67,78,40492,77,68,40582,71,90,34402,0.8,0.8,1,3,64,80,42626,91,77,41364,95,86,38892,0.8,0.8,1
line,fusion_id,3,75,91,33090,75,88,42870,78,60,39868,0.8,0.8,1,3,62,55,34940,79,80,39770,83,60,39320,0.8,0.8,1
line,fusion_id,3,96,119,45704,95,61,36818,79,101,42404,0.8,0.8,1,3,71,68,37900,69,52,51822,82,96,38861,0.8,0.8,1
line,fusion_id,3,92,91,51841,90,92,40851,81,80,33492,0.8,0.8,1,3,101,60,49237,70,86,35318,82,63,42067,0.8,0.8,1
line,fusion_id,3,81,78,36526,100,77,40876,80,59,35955,0.8,0.8,1,3,79,78,36199,91,67,41290,93,82,40701,0.8,0.8,1
line,fusion_id,3,90,65,40390,66,107,35978,100,88,40847,0.8,0.8,1,3,98,58,48150,77,57,40249,100,127,40480,0.8,0.8,1
line,fusion_id,3,85,87,45856,68,81,32784,58,68,34430,0.8,0.8,1,3,90,85,39231,95,74,40724,91,43,37740,0.8,0.8,1
line,fusion_id,3,102,91,48395,83,45,45473,71,95,41887,0.8,0.8,1,3,90,91,33375,69,76,38294,103,77,41536,0.8,0.8,1
line,fusion_id,3,95,77,38743,56,81,39041,60,69,45591,0.8,0.8,1,3,76,90,40576,64,70,35913,89,81,50409,0.8,0.8,1
line,fusion_id,3,92,48,41219,99,91,34166,91,80,46274,0.8,0.8,1,3,60,105,36366,83,78,42873,80,74,41490,0.8,0.8,1
line,fusion_id,3,61,83,40466,92,87,48956,86,67,35234,0.8,0.8,1,3,90,85,36658,92,82,28696,80,80,47292,0.8,0.8,1
line,fusion_id,3,81,90,41844,119,116,32645,90,74,29948,0.8,0.8,1,3,81,98,28756,60,85,42085,74,72,37920,0.8,0.8,1
line,fusion_id,3,73,76,43211,61,76,47820,81,69,41424,0.8,0.8,1,3,102,71,32005,86,94,25220,87,87,42794,0.8,0.8,1
line,fusion_id,3,109,94,37838,99,92,41742,63,75,44470,0.8,0.8,1,3,82,98,39734,62,89,34601,66,98,38833,0.8,0.8,1
line,fusion_id,3,80,83,34962,97,81,36148,83,112,34842,0.8,0.8,1,3,71,69,40521,62,87,35052,104,59,32058,0.8,0.8,1
line,fusion_id,3,60,91,44012,89,93,40844,88,89,38395,0.8,0.8,1,3,72,79,36163,87,108,48693,79,111,40096,0.8,0.8,1
line,fusion_id,3,79,80,51852,91,95,37699,88,83,41857,0.8,0.8,1,3,79,99,33162,51,93,44870,93,93,43296,0.8,0.8,1
line,fusion_id,3,62,81,34546,74,96,44045,66,124,42269,0.8,0.8,1,3,88,84,29640,63,84,33535,96,78,44284,0.8,0.8,1
line,fusion_id,3,85,89,50597,92,86,41660,77,94,41642,0.8,0.8,1,3,79,93,36313,73,89,45113,81,63,43689,0.8,0.8,1
line,fusion_id,3,67,84,34463,84,73,26777,73,80,42385,0.8,0.8,1,3,124,93,32192,98,64,50316,72,89,38053,0.8,0.8,1
line,fusion_id,3,87,89,34307,81,85,42056,73,105,37740,0.8,0.8,1,3,69,91,40874,65,78,43183,89,95,35295,0.8,0.8,1
line,fusion_id,3,71,49,40146,50,62,42433,119,107,37499,0.8,0.8,1,3,98,99,38475,68,98,36154,92,86,43754,0.8,0.8,1
line,fusion_id,3,119,66,40561,102,66,56497,88,98,42877,0.8,0.8,1,3,94,67,43163,87,74,34008,123,66,34172,0.8,0.8,1
line,fusion_id,3,89,67,34799,77,96,39738,76,49,33301,0.8,0.8,1,3,101,89,37009,105,85,42750,80,110,35467,0.8,0.8,1
line,fusion_id,3,100,78,40897,81,88,34765,67,87,31100,0.8,0.8,1,3,71,79,45267,76,74,30203,65,54,32562,0.8,0.8,1
line,fusion_id,3,108,94,32789,77,81,39160,70,100,44672,0.8,0.8,1,3,85,93,40655,84,86,39678,87,75,34878,0.8,0.8,1
line,fusion_id,3,81,80,36197,94,85,43171,83,72,36497,0.8,0.8,1,3,57,96,45420,78,75,41981,71,80,37945,0.8,0.8,1
line,fusion_id,3,105,99,49213,81,71,41036,65,53,35379,0.8,0.8,1,3,70,69,43246,63,67,39714,89,88,36089,0.8,0.8,1
line,fusion_id,3,63,73,35097,88,75,43052,92,74,48989,0.8,0.8,1,3,72,68,39891,90,102,39892,95,90,32810,0.8,0.8,1
line,fusion_id,3,91,78,41796,69,88,31743,49,97,44187,0.8,0.8,1,3,94,100,45227,100,68,39324,96,74,37310,0.8,0.8,1
line,fusion_id,3,92,74,45808,78,78,41184,78,84,31399,0.8,0.8,1,3,104,71,31550,67,80,39390,76,75,33789,0.8,0.8,1
line,fusion_id,3,62,104,40078,85,82,31545,94,94,40738,0.8,0.8,1,3,81,88,39626,101,109,36786,113,80,43573,0.8,0.8,1
